section,series,working_set_mb,metric,value
production,batch_64thr,,graph_bytes,75236548.0
production,batch_64thr,,graph_frac_of_bytes,0.0357601
production,batch_64thr,,refine_ndist,558400.0
production,batch_64thr,,refine_bytes,287660756.0
production,batch_64thr,,refine_frac_of_ndist,0.0401548
production,batch_64thr,,refine_frac_of_bytes,0.124187
production,batch_64thr,,total_bytes,2391582360.0
production,batch_64thr,,total_GBps,46.2502
production,batch_64thr,,M,32.0
production,batch_64thr,,efC,200.0
production,batch_64thr,,heuristic,1.0
production,batch_64thr,,build_threads,64.0
production,batch_64thr,,dim,30109.0
production,batch_64thr,,npoints,8841823.0
production,batch_64thr,,q_dense_KB,117.613
production,batch_64thr,,avg_row_bytes,507.225
production,batch_64thr,,prune_s,55.782
production,batch_64thr,,nnz_before,1121199371.0
production,batch_64thr,,nnz_after,413200861.0
production,batch_64thr,,keep_frac,0.368535
production,batch_64thr,,avg_row_bytes_pruned,186.93
production,batch_64thr,,build_s,279.86
production,batch_64thr,,quantize_s,0.211146
production,batch_64thr,,quant_MiB,1296.01
production,batch_64thr,,fp16_row_bytes,186.93
production,batch_64thr,,u8_row_bytes,145.698
production,batch_64thr,,row_byte_ratio,1.283
production,batch_64thr,,seed_s,5.48758
production,batch_64thr,,seed_KiB,940.906
production,batch_64thr,,seed_top_k,8.0
production,batch_64thr,,seed_terms,8.0
production,batch_64thr,,seed_per_term,4.0
production,batch_64thr,,quantized,1.0
production,batch_64thr,,seeding,1.0
production,batch_64thr,,patience,0.0
production,batch_1thr,,search_threads,1.0
production,batch_1thr,,nq,6980.0
production,batch_1thr,,k,10.0
production,batch_1thr,,k_hat,80.0
production,batch_1thr,,ef,50.0
production,batch_1thr,,alpha,0.75
production,batch_1thr,,beta,8.0
production,batch_1thr,,search_s,1.48295
production,batch_1thr,,qps,4706.82
production,batch_1thr,,recall,95.3524
production,batch_1thr,,ndist,13343540.0
production,batch_1thr,,bytes,2028011348.0
production,batch_1thr,,ndist_per_query,1911.68
production,batch_1thr,,bytes_per_query,290546.0
production,batch_1thr,,ns_per_dist,111.137
production,batch_1thr,,achieved_GBps,1.36755
production,batch_1thr,,GBps_per_thread,1.36755
production,batch_1thr,,graph_bytes,75217368.0
production,batch_1thr,,graph_frac_of_bytes,0.0357628
production,batch_1thr,,refine_ndist,558400.0
production,batch_1thr,,refine_bytes,287663896.0
production,batch_1thr,,refine_frac_of_ndist,0.0401671
production,batch_1thr,,refine_frac_of_bytes,0.124225
production,batch_1thr,,total_bytes,2390892612.0
production,batch_1thr,,total_GBps,1.61225
production,batch_1thr,,M,32.0
production,batch_1thr,,efC,200.0
production,batch_1thr,,heuristic,1.0
production,batch_1thr,,build_threads,64.0
production,batch_1thr,,dim,30109.0
production,batch_1thr,,npoints,8841823.0
production,batch_1thr,,q_dense_KB,117.613
production,batch_1thr,,avg_row_bytes,507.225
production,batch_1thr,,prune_s,55.7783
production,batch_1thr,,nnz_before,1121199371.0
production,batch_1thr,,nnz_after,413200861.0
production,batch_1thr,,keep_frac,0.368535
production,batch_1thr,,avg_row_bytes_pruned,186.93
production,batch_1thr,,build_s,279.857
production,batch_1thr,,quantize_s,0.213446
production,batch_1thr,,quant_MiB,1296.01
production,batch_1thr,,fp16_row_bytes,186.93
production,batch_1thr,,u8_row_bytes,145.698
production,batch_1thr,,row_byte_ratio,1.283
production,batch_1thr,,seed_s,5.68675
production,batch_1thr,,seed_KiB,940.906
production,batch_1thr,,seed_top_k,8.0
production,batch_1thr,,seed_terms,8.0
production,batch_1thr,,seed_per_term,4.0
production,batch_1thr,,quantized,1.0
production,batch_1thr,,seeding,1.0
production,batch_1thr,,patience,0.0
production,batch_1thr,,search_threads,1.0
production,batch_1thr,,nq,6980.0
production,batch_1thr,,k,10.0
production,batch_1thr,,k_hat,80.0
production,batch_1thr,,ef,50.0
production,batch_1thr,,alpha,0.75
production,batch_1thr,,beta,8.0
production,batch_1thr,,search_s,1.42799
production,batch_1thr,,qps,4888.01
production,batch_1thr,,recall,95.3252
production,batch_1thr,,ndist,13342567.0
production,batch_1thr,,bytes,2027721812.0
production,batch_1thr,,ndist_per_query,1911.54
production,batch_1thr,,bytes_per_query,290505.0
production,batch_1thr,,ns_per_dist,107.025
production,batch_1thr,,achieved_GBps,1.41999
production,batch_1thr,,GBps_per_thread,1.41999
production,batch_1thr,,graph_bytes,75208980.0
production,batch_1thr,,graph_frac_of_bytes,0.0357639
production,batch_1thr,,refine_ndist,558400.0
production,batch_1thr,,refine_bytes,287613416.0
production,batch_1thr,,refine_frac_of_ndist,0.0401699
production,batch_1thr,,refine_frac_of_bytes,0.124221
production,batch_1thr,,total_bytes,2390544208.0
production,batch_1thr,,total_GBps,1.67407
production,batch_1thr,,M,32.0
production,batch_1thr,,efC,200.0
production,batch_1thr,,heuristic,1.0
production,batch_1thr,,build_threads,64.0
production,batch_1thr,,dim,30109.0
production,batch_1thr,,npoints,8841823.0
production,batch_1thr,,q_dense_KB,117.613
production,batch_1thr,,avg_row_bytes,507.225
production,batch_1thr,,prune_s,55.7743
production,batch_1thr,,nnz_before,1121199371.0
production,batch_1thr,,nnz_after,413200861.0
production,batch_1thr,,keep_frac,0.368535
production,batch_1thr,,avg_row_bytes_pruned,186.93
production,batch_1thr,,build_s,279.679
production,batch_1thr,,quantize_s,0.203842
production,batch_1thr,,quant_MiB,1296.01
production,batch_1thr,,fp16_row_bytes,186.93
production,batch_1thr,,u8_row_bytes,145.698
production,batch_1thr,,row_byte_ratio,1.283
production,batch_1thr,,seed_s,5.30776
production,batch_1thr,,seed_KiB,940.906
production,batch_1thr,,seed_top_k,8.0
production,batch_1thr,,seed_terms,8.0
production,batch_1thr,,seed_per_term,4.0
production,batch_1thr,,quantized,1.0
production,batch_1thr,,seeding,1.0
production,batch_1thr,,patience,0.0
production,batch_1thr,,search_threads,1.0
production,batch_1thr,,nq,6980.0
production,batch_1thr,,k,10.0
production,batch_1thr,,k_hat,80.0
production,batch_1thr,,ef,50.0
production,batch_1thr,,alpha,0.75
production,batch_1thr,,beta,8.0
production,batch_1thr,,search_s,1.42741
production,batch_1thr,,qps,4889.99
production,batch_1thr,,recall,95.2106
production,batch_1thr,,ndist,13342518.0
production,batch_1thr,,bytes,2027950864.0
production,batch_1thr,,ndist_per_query,1911.54
production,batch_1thr,,bytes_per_query,290537.0
production,batch_1thr,,ns_per_dist,106.982
production,batch_1thr,,achieved_GBps,1.42073
production,batch_1thr,,GBps_per_thread,1.42073
production,batch_1thr,,graph_bytes,75201740.0
production,batch_1thr,,graph_frac_of_bytes,0.0357567
production,batch_1thr,,refine_ndist,558400.0
production,batch_1thr,,refine_bytes,287605192.0
production,batch_1thr,,refine_frac_of_ndist,0.04017
production,batch_1thr,,refine_frac_of_bytes,0.124206
production,batch_1thr,,total_bytes,2390757796.0
production,batch_1thr,,total_GBps,1.6749
production,batch_1thr,,M,32.0
production,batch_1thr,,efC,200.0
production,batch_1thr,,heuristic,1.0
production,batch_1thr,,build_threads,64.0
production,batch_1thr,,dim,30109.0
production,batch_1thr,,npoints,8841823.0
production,batch_1thr,,q_dense_KB,117.613
production,batch_1thr,,avg_row_bytes,507.225
production,batch_1thr,,prune_s,55.8812
production,batch_1thr,,nnz_before,1121199371.0
production,batch_1thr,,nnz_after,413200861.0
production,batch_1thr,,keep_frac,0.368535
production,batch_1thr,,avg_row_bytes_pruned,186.93
production,batch_1thr,,build_s,280.924
production,batch_1thr,,quantize_s,0.210992
production,batch_1thr,,quant_MiB,1296.01
production,batch_1thr,,fp16_row_bytes,186.93
production,batch_1thr,,u8_row_bytes,145.698
production,batch_1thr,,row_byte_ratio,1.283
production,batch_1thr,,seed_s,5.73921
production,batch_1thr,,seed_KiB,940.906
production,batch_1thr,,seed_top_k,8.0
production,batch_1thr,,seed_terms,8.0
production,batch_1thr,,seed_per_term,4.0
production,batch_1thr,,quantized,1.0
production,batch_1thr,,seeding,1.0
production,batch_1thr,,patience,0.0
production,batch_1thr,,search_threads,1.0
production,batch_1thr,,nq,6980.0
production,batch_1thr,,k,10.0
production,batch_1thr,,k_hat,80.0
production,batch_1thr,,ef,50.0
production,batch_1thr,,alpha,0.75
production,batch_1thr,,beta,8.0
production,batch_1thr,,search_s,1.4966
production,batch_1thr,,qps,4663.92
production,batch_1thr,,recall,95.3066
production,batch_1thr,,ndist,13351971.0
production,batch_1thr,,bytes,2029385544.0
production,batch_1thr,,ndist_per_query,1912.89
production,batch_1thr,,bytes_per_query,290743.0
production,batch_1thr,,ns_per_dist,112.088
production,batch_1thr,,achieved_GBps,1.356
production,batch_1thr,,GBps_per_thread,1.356
production,batch_1thr,,graph_bytes,75243304.0
production,batch_1thr,,graph_frac_of_bytes,0.0357513
production,batch_1thr,,refine_ndist,558400.0
production,batch_1thr,,refine_bytes,287661708.0
production,batch_1thr,,refine_frac_of_ndist,0.0401427
production,batch_1thr,,refine_frac_of_bytes,0.12415
production,batch_1thr,,total_bytes,2392290556.0
production,batch_1thr,,total_GBps,1.59849
counters,variant 1 (compute floor (rows in L1)),,cycles:u,165183781
counters,variant 1 (compute floor (rows in L1)),,instructions:u,445873312
counters,variant 1 (compute floor (rows in L1)),,ls_mab_alloc.loads:u,13975047
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.mem_io_local:u,469
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.lcl_l2:u,31763028
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.mem_io_remote:u,0
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 1 (compute floor (rows in L1)),,ls_l1_d_tlb_miss.all:u,725
counters,variant 1 (compute floor (rows in L1)),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,32
counters,variant 1 (compute floor (rows in L1)),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,17
counters,variant 1 (compute floor (rows in L1)),,ex_ret_brn_misp:u,52150
counters,variant 3 (fp16 dense kernel),,cycles:u,1417871455
counters,variant 3 (fp16 dense kernel),,instructions:u,422420000
counters,variant 3 (fp16 dense kernel),,ls_mab_alloc.loads:u,15798826
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.mem_io_local:u,6788401
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.lcl_l2:u,40822094
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.mem_io_remote:u,0
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 3 (fp16 dense kernel),,ls_l1_d_tlb_miss.all:u,3227806
counters,variant 3 (fp16 dense kernel),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,7262
counters,variant 3 (fp16 dense kernel),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,2759
counters,variant 3 (fp16 dense kernel),,ex_ret_brn_misp:u,3802665
counters,variant 4 (+ batched prefetch),,cycles:u,787831594
counters,variant 4 (+ batched prefetch),,instructions:u,441830441
counters,variant 4 (+ batched prefetch),,ls_mab_alloc.loads:u,17950544
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.mem_io_local:u,3289546
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.lcl_l2:u,48715131
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.mem_io_remote:u,3
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 4 (+ batched prefetch),,ls_l1_d_tlb_miss.all:u,7812770
counters,variant 4 (+ batched prefetch),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,11307
counters,variant 4 (+ batched prefetch),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,4240
counters,variant 4 (+ batched prefetch),,ex_ret_brn_misp:u,3908923
counters,variant 6 (old merge kernel),,cycles:u,2567337206
counters,variant 6 (old merge kernel),,instructions:u,2776353516
counters,variant 6 (old merge kernel),,ls_mab_alloc.loads:u,481550
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.mem_io_local:u,3942002
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.lcl_l2:u,197943
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.mem_io_remote:u,7
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 6 (old merge kernel),,ls_l1_d_tlb_miss.all:u,2662914
counters,variant 6 (old merge kernel),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,9113
counters,variant 6 (old merge kernel),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,2765
counters,variant 6 (old merge kernel),,ex_ret_brn_misp:u,3129044
counters,variant 7 (production kernel (uint8)),,cycles:u,1396463415
counters,variant 7 (production kernel (uint8)),,instructions:u,372614860
counters,variant 7 (production kernel (uint8)),,ls_mab_alloc.loads:u,15607617
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.mem_io_local:u,5366424
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.lcl_l2:u,40083019
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.mem_io_remote:u,18
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.ext_cache_remote:u,1
counters,variant 7 (production kernel (uint8)),,ls_l1_d_tlb_miss.all:u,3300044
counters,variant 7 (production kernel (uint8)),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,1126
counters,variant 7 (production kernel (uint8)),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,768
counters,variant 7 (production kernel (uint8)),,ex_ret_brn_misp:u,4419712
counters,E2: counters on the real search (gated),,cycles:u,4997216746
counters,E2: counters on the real search (gated),,cycles:u_per_dist,374.533
counters,E2: counters on the real search (gated),,instructions:u,5476420464
counters,E2: counters on the real search (gated),,instructions:u_per_dist,410.417
counters,E2: counters on the real search (gated),,ls_mab_alloc.loads:u,94204622
counters,E2: counters on the real search (gated),,ls_mab_alloc.loads:u_per_dist,7.06
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.mem_io_local:u,3469645
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.mem_io_local:u_per_dist,0.26
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.lcl_l2:u,253713315
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.lcl_l2:u_per_dist,19.014
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.mem_io_remote:u,617171
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.mem_io_remote:u_per_dist,0.046
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.ext_cache_local:u,11393
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.ext_cache_local:u_per_dist,0.001
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.ext_cache_remote:u_per_dist,0.0
counters,E2: counters on the real search (gated),,ls_l1_d_tlb_miss.all:u,80004263
counters,E2: counters on the real search (gated),,ls_l1_d_tlb_miss.all:u_per_dist,5.996
counters,E2: counters on the real search (gated),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,144881
counters,E2: counters on the real search (gated),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u_per_dist,0.011
counters,E2: counters on the real search (gated),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,336354
counters,E2: counters on the real search (gated),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u_per_dist,0.025
counters,E2: counters on the real search (gated),,ex_ret_brn_misp:u,51983851
counters,E2: counters on the real search (gated),,ex_ret_brn_misp:u_per_dist,3.896
