section,series,working_set_mb,metric,value
production,setup_?thr,,quant_MiB,1684.12
production,setup_?thr,,fp16_row_bytes,248.299
production,setup_?thr,,u8_row_bytes,191.724
production,setup_?thr,,row_byte_ratio,1.29509
production,setup_?thr,,seed_s,5.25244
production,setup_?thr,,seed_KiB,940.906
production,setup_?thr,,seed_top_k,8.0
production,setup_?thr,,seed_terms,8.0
production,setup_?thr,,seed_per_term,4.0
production,setup_?thr,,quantized,1.0
production,setup_?thr,,seeding,1.0
production,setup_?thr,,patience,0.0
production,replay_1thr,,search_threads,1.0
production,replay_1thr,,nq,2000.0
production,replay_1thr,,k,10.0
production,replay_1thr,,k_hat,40.0
production,replay_1thr,,ef,3200.0
production,replay_1thr,,alpha,0.85
production,replay_1thr,,beta,4.0
production,replay_1thr,,recorded,93074659.0
production,replay_1thr,,full_s,12.2732
production,replay_1thr,,overhead_s,4.10524
production,replay_1thr,,distance_s,8.16799
production,replay_1thr,,distance_share,0.665513
production,replay_1thr,,overhead_share,0.334487
production,replay_1thr,,ndist,93074659.0
production,replay_1thr,,ns_per_dist_true,87.7574
production,replay_1thr,,ns_per_dist_naive,131.864
production,replay_1thr,,vec_bytes,18752049388.0
production,replay_1thr,,graph_bytes,727880316.0
production,replay_1thr,,graph_frac_of_bytes,0.0373657
production,replay_1thr,,replay_ndist,93074659.0
production,replay_1thr,,ndist_match,1.0
production,repeat_1thr,,search_threads,1.0
production,repeat_1thr,,nq,2000.0
production,repeat_1thr,,k,10.0
production,repeat_1thr,,k_hat,40.0
production,repeat_1thr,,ef,3200.0
production,repeat_1thr,,alpha,0.85
production,repeat_1thr,,beta,4.0
production,repeat_1thr,,cold_s,12.3237
production,repeat_1thr,,warm_s,10.2886
production,repeat_1thr,,mem_share,0.165133
production,repeat_1thr,,cold_us_per_query,6161.84
production,repeat_1thr,,warm_us_per_query,5144.32
production,repeat_1thr,,ndist,93074659.0
production,repeat_1thr,,cold_ns_per_dist,132.406
production,repeat_1thr,,warm_ns_per_dist,110.542
production,repeat_1thr,,bytes_per_query_avg,9376020.0
production,repeat_1thr,,bytes_per_query_max,20183632.0
production,repeat_1thr,,path_mismatches,0.0
production,batch_1thr,,search_threads,1.0
production,batch_1thr,,nq,6980.0
production,batch_1thr,,k,10.0
production,batch_1thr,,k_hat,40.0
production,batch_1thr,,ef,3200.0
production,batch_1thr,,alpha,0.85
production,batch_1thr,,beta,4.0
production,batch_1thr,,search_s,43.261
production,batch_1thr,,qps,161.346
production,batch_1thr,,recall,99.0673
production,batch_1thr,,ndist,328484317.0
production,batch_1thr,,bytes,66502337624.0
production,batch_1thr,,ndist_per_query,47060.8
production,batch_1thr,,bytes_per_query,9527560.0
production,batch_1thr,,ns_per_dist,131.699
production,batch_1thr,,achieved_GBps,1.53723
production,batch_1thr,,GBps_per_thread,1.53723
production,batch_1thr,,graph_bytes,2565854316.0
production,batch_1thr,,graph_frac_of_bytes,0.0371496
production,batch_1thr,,refine_ndist,279200.0
production,batch_1thr,,refine_bytes,143708088.0
production,batch_1thr,,refine_frac_of_ndist,0.000849243
production,batch_1thr,,refine_frac_of_bytes,0.00215629
production,batch_1thr,,total_bytes,69211900028.0
production,batch_1thr,,total_GBps,1.59987
production,batch_64thr,,search_threads,64.0
production,batch_64thr,,nq,6980.0
production,batch_64thr,,k,10.0
production,batch_64thr,,k_hat,40.0
production,batch_64thr,,ef,3200.0
production,batch_64thr,,alpha,0.85
production,batch_64thr,,beta,4.0
production,batch_64thr,,search_s,1.44331
production,batch_64thr,,qps,4836.12
production,batch_64thr,,recall,99.0673
production,batch_64thr,,ndist,328484317.0
production,batch_64thr,,bytes,66502337624.0
production,batch_64thr,,ndist_per_query,47060.8
production,batch_64thr,,bytes_per_query,9527560.0
production,batch_64thr,,ns_per_dist,4.39383
production,batch_64thr,,achieved_GBps,46.0764
production,batch_64thr,,GBps_per_thread,0.719944
production,batch_64thr,,graph_bytes,2565854316.0
production,batch_64thr,,graph_frac_of_bytes,0.0371496
production,batch_64thr,,refine_ndist,279200.0
production,batch_64thr,,refine_bytes,143708088.0
production,batch_64thr,,refine_frac_of_ndist,0.000849243
production,batch_64thr,,refine_frac_of_bytes,0.00215629
production,batch_64thr,,total_bytes,69211900028.0
production,batch_64thr,,total_GBps,47.9538
production,batch_64thr,,M,32.0
production,batch_64thr,,efC,200.0
production,batch_64thr,,heuristic,1.0
production,batch_64thr,,build_threads,64.0
production,batch_64thr,,dim,30109.0
production,batch_64thr,,npoints,8841823.0
production,batch_64thr,,q_dense_KB,117.613
production,batch_64thr,,avg_row_bytes,507.225
production,batch_64thr,,prune_s,59.1176
production,batch_64thr,,nnz_before,1121199371.0
production,batch_64thr,,nnz_after,548854418.0
production,batch_64thr,,keep_frac,0.489524
production,batch_64thr,,avg_row_bytes_pruned,248.299
production,batch_64thr,,build_s,360.584
production,batch_64thr,,quantize_s,0.269469
production,batch_64thr,,quant_MiB,1684.12
production,batch_64thr,,fp16_row_bytes,248.299
production,batch_64thr,,u8_row_bytes,191.724
production,batch_64thr,,row_byte_ratio,1.29509
production,batch_64thr,,seed_s,5.76321
production,batch_64thr,,seed_KiB,940.906
production,batch_64thr,,seed_top_k,8.0
production,batch_64thr,,seed_terms,8.0
production,batch_64thr,,seed_per_term,4.0
production,batch_64thr,,quantized,1.0
production,batch_64thr,,seeding,1.0
production,batch_64thr,,patience,0.0
production,batch_1thr,,search_threads,1.0
production,batch_1thr,,nq,6980.0
production,batch_1thr,,k,10.0
production,batch_1thr,,k_hat,40.0
production,batch_1thr,,ef,3200.0
production,batch_1thr,,alpha,0.85
production,batch_1thr,,beta,4.0
production,batch_1thr,,search_s,42.0013
production,batch_1thr,,qps,166.185
production,batch_1thr,,recall,99.0874
production,batch_1thr,,ndist,328468978.0
production,batch_1thr,,bytes,66499299036.0
production,batch_1thr,,ndist_per_query,47058.6
production,batch_1thr,,bytes_per_query,9527120.0
production,batch_1thr,,ns_per_dist,127.87
production,batch_1thr,,achieved_GBps,1.58327
production,batch_1thr,,GBps_per_thread,1.58327
production,batch_1thr,,graph_bytes,2565836396.0
production,batch_1thr,,graph_frac_of_bytes,0.037151
production,batch_1thr,,refine_ndist,279200.0
production,batch_1thr,,refine_bytes,143709656.0
production,batch_1thr,,refine_frac_of_ndist,0.000849282
production,batch_1thr,,refine_frac_of_bytes,0.00215641
production,batch_1thr,,total_bytes,69208845088.0
production,batch_1thr,,total_GBps,1.64778
counters,variant 1 (compute floor (rows in L1)),,cycles:u,214322924
counters,variant 1 (compute floor (rows in L1)),,instructions:u,562899686
counters,variant 1 (compute floor (rows in L1)),,ls_mab_alloc.loads:u,25952293
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.mem_io_local:u,572
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.lcl_l2:u,57405302
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.mem_io_remote:u,0
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 1 (compute floor (rows in L1)),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 1 (compute floor (rows in L1)),,ls_l1_d_tlb_miss.all:u,783
counters,variant 1 (compute floor (rows in L1)),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,33
counters,variant 1 (compute floor (rows in L1)),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,22
counters,variant 1 (compute floor (rows in L1)),,ex_ret_brn_misp:u,11063
counters,variant 3 (fp16 dense kernel),,cycles:u,1540727505
counters,variant 3 (fp16 dense kernel),,instructions:u,526162550
counters,variant 3 (fp16 dense kernel),,ls_mab_alloc.loads:u,19759714
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.mem_io_local:u,6815662
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.lcl_l2:u,53264990
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.mem_io_remote:u,4
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 3 (fp16 dense kernel),,ls_dmnd_fills_from_sys.ext_cache_remote:u,1
counters,variant 3 (fp16 dense kernel),,ls_l1_d_tlb_miss.all:u,3224001
counters,variant 3 (fp16 dense kernel),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,14731
counters,variant 3 (fp16 dense kernel),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,5191
counters,variant 3 (fp16 dense kernel),,ex_ret_brn_misp:u,3867243
counters,variant 4 (+ batched prefetch),,cycles:u,869134354
counters,variant 4 (+ batched prefetch),,instructions:u,554744316
counters,variant 4 (+ batched prefetch),,ls_mab_alloc.loads:u,24423925
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.mem_io_local:u,3252223
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.lcl_l2:u,62162315
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.mem_io_remote:u,0
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 4 (+ batched prefetch),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 4 (+ batched prefetch),,ls_l1_d_tlb_miss.all:u,7852630
counters,variant 4 (+ batched prefetch),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,12601
counters,variant 4 (+ batched prefetch),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,6378
counters,variant 4 (+ batched prefetch),,ex_ret_brn_misp:u,3963821
counters,variant 6 (old merge kernel),,cycles:u,2801697619
counters,variant 6 (old merge kernel),,instructions:u,3278440545
counters,variant 6 (old merge kernel),,ls_mab_alloc.loads:u,519895
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.mem_io_local:u,4047106
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.lcl_l2:u,228783
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.mem_io_remote:u,1
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 6 (old merge kernel),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 6 (old merge kernel),,ls_l1_d_tlb_miss.all:u,2689108
counters,variant 6 (old merge kernel),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,13368
counters,variant 6 (old merge kernel),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,5204
counters,variant 6 (old merge kernel),,ex_ret_brn_misp:u,3443601
counters,variant 7 (production kernel (uint8)),,cycles:u,1466302654
counters,variant 7 (production kernel (uint8)),,instructions:u,458604794
counters,variant 7 (production kernel (uint8)),,ls_mab_alloc.loads:u,20256191
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.mem_io_local:u,5549983
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.lcl_l2:u,52223307
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.mem_io_remote:u,0
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.ext_cache_local:u,0
counters,variant 7 (production kernel (uint8)),,ls_dmnd_fills_from_sys.ext_cache_remote:u,0
counters,variant 7 (production kernel (uint8)),,ls_l1_d_tlb_miss.all:u,3230265
counters,variant 7 (production kernel (uint8)),,ls_l1_d_tlb_miss.tlb_reload_4k_l2_miss:u,3885
counters,variant 7 (production kernel (uint8)),,ls_l1_d_tlb_miss.tlb_reload_2m_l2_miss:u,1262
counters,variant 7 (production kernel (uint8)),,ex_ret_brn_misp:u,4667950
counters,E2: counters on the real search (gated),,cycles:u,146752111533
counters,E2: counters on the real search (gated),,cycles:u_per_dist,446.776
counters,E2: counters on the real search (gated),,instructions:u,154695266652
counters,E2: counters on the real search (gated),,instructions:u_per_dist,470.959
counters,E2: counters on the real search (gated),,ls_mab_alloc.loads:u,3096218899
counters,E2: counters on the real search (gated),,ls_mab_alloc.loads:u_per_dist,9.426
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.mem_io_local:u,124924261
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.mem_io_local:u_per_dist,0.38
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.lcl_l2:u,8168926868
counters,E2: counters on the real search (gated),,ls_dmnd_fills_from_sys.lcl_l2:u_per_dist,24.87
