bin_lo,bin_hi,count,fraction,added_count,not_added_count,added_fraction,not_added_fraction
23.0000,24.0000,4007186,0.0231447344,531406,3475780,0.0187102258,0.0240149406
24.0000,25.0000,3022798,0.0174590990,420933,2601865,0.0148205919,0.0179768666
25.0000,26.0000,5208506,0.0300833273,728331,4480175,0.0256437403,0.0309545301
26.0000,27.0000,3977746,0.0229746947,591215,3386531,0.0208160355,0.0233982993
27.0000,28.0000,3770270,0.0217763533,576412,3193858,0.0202948380,0.0220670785
28.0000,29.0000,3992912,0.0230622906,632054,3360858,0.0222539321,0.0232209188
29.0000,30.0000,3338855,0.0192845833,554775,2784080,0.0195330228,0.0192358308
30.0000,31.0000,4048820,0.0233852044,687445,3361375,0.0242041889,0.0232244909
31.0000,32.0000,3464369,0.0200095280,609981,2854388,0.0214767659,0.0197216044
32.0000,33.0000,3365715,0.0194397215,630557,2735158,0.0222012244,0.0188978177
33.0000,34.0000,3348722,0.0193415732,623388,2725334,0.0219488117,0.0188299415
34.0000,35.0000,3260719,0.0188332848,643195,2617524,0.0226461946,0.0180850582
35.0000,36.0000,3140538,0.0181391425,643646,2496892,0.0226620738,0.0172515847
36.0000,37.0000,3055371,0.0176472343,646276,2409095,0.0227546733,0.0166449756
37.0000,38.0000,2858488,0.0165100761,619736,2238752,0.0218202288,0.0154680378
38.0000,39.0000,2737886,0.0158135021,633479,2104407,0.0223041048,0.0145398182
39.0000,40.0000,1926221,0.0111254814,462615,1463606,0.0162881697,0.0101123809
40.0000,41.0000,3052926,0.0176331125,743898,2309028,0.0261918374,0.0159535904
41.0000,42.0000,2352386,0.0135869284,588457,1763929,0.0207189293,0.0121873796
42.0000,43.0000,2228418,0.0128709131,588343,1640075,0.0207149155,0.0113316446
43.0000,44.0000,1793191,0.0103571258,505724,1287467,0.0178059906,0.0088953972
44.0000,45.0000,1933491,0.0111674716,536015,1397476,0.0188725037,0.0096554739
45.0000,46.0000,1943500,0.0112252816,558176,1385324,0.0196527683,0.0095715130
46.0000,47.0000,1591753,0.0091936587,499002,1092751,0.0175693163,0.0075500608
47.0000,48.0000,1456904,0.0084147969,463026,993878,0.0163026406,0.0068669252
48.0000,49.0000,1698303,0.0098090710,534710,1163593,0.0188265561,0.0080395240
49.0000,50.0000,250076,0.0014443908,109290,140786,0.0038479817,0.0009727219
50.0000,51.0000,2070959,0.0119614603,689301,1381658,0.0242695366,0.0095461838
51.0000,52.0000,1207651,0.0069751595,426247,781404,0.0150076921,0.0053988948
52.0000,53.0000,1096193,0.0063313996,405853,690340,0.0142896416,0.0047697133
53.0000,54.0000,855830,0.0049431092,333211,522619,0.0117319960,0.0036108914
54.0000,55.0000,875283,0.0050554660,339285,535998,0.0119458549,0.0037033299
55.0000,56.0000,831606,0.0048031961,333279,498327,0.0117343902,0.0034430526
56.0000,57.0000,703789,0.0040649497,297573,406216,0.0104772209,0.0028066371
57.0000,58.0000,667912,0.0038577311,281159,386753,0.0098993018,0.0026721629
58.0000,59.0000,621072,0.0035871922,276307,344765,0.0097284682,0.0023820584
59.0000,60.0000,370020,0.0021371642,172100,197920,0.0060594533,0.0013674735
60.0000,61.0000,630885,0.0036438702,290937,339948,0.0102435745,0.0023487767
61.0000,62.0000,413798,0.0023900175,200299,213499,0.0070523094,0.0014751123
62.0000,63.0000,440234,0.0025427068,214456,225778,0.0075507619,0.0015599506
63.0000,64.0000,300867,0.0017377498,155602,145265,0.0054785768,0.0010036683
64.0000,65.0000,278062,0.0016060325,147564,130498,0.0051955675,0.0009016398
65.0000,66.0000,299534,0.0017300507,166402,133132,0.0058588330,0.0009198387
66.0000,67.0000,297630,0.0017190535,153382,144248,0.0054004130,0.0009966417
67.0000,68.0000,125568,0.0007252566,81468,44100,0.0028683994,0.0003046968
68.0000,69.0000,212074,0.0012248986,121014,91060,0.0042607710,0.0006291539
69.0000,70.0000,113945,0.0006581244,71001,42944,0.0024998678,0.0002967097
70.0000,71.0000,165704,0.0009570744,102745,62959,0.0036175394,0.0004349978
71.0000,72.0000,90540,0.0005229416,59792,30748,0.0021052111,0.0002124448
72.0000,73.0000,133919,0.0007734903,80015,53904,0.0028172409,0.0003724348
73.0000,74.0000,76054,0.0004392733,49662,26392,0.0017485449,0.0001823482
74.0000,75.0000,44636,0.0002578089,33534,11102,0.0011806956,0.0000767062
75.0000,76.0000,86320,0.0004985677,60651,25669,0.0021354556,0.0001773529
76.0000,77.0000,56641,0.0003271475,39707,16934,0.0013980402,0.0001170008
77.0000,78.0000,53344,0.0003081047,36389,16955,0.0012812170,0.0001171459
78.0000,79.0000,34123,0.0001970879,23884,10239,0.0008409296,0.0000707435
79.0000,80.0000,20698,0.0001195477,16495,4203,0.0005807710,0.0000290395
80.0000,81.0000,37506,0.0002166274,28654,8852,0.0010088761,0.0000611604
81.0000,82.0000,20514,0.0001184849,16350,4164,0.0005756657,0.0000287700
82.0000,83.0000,18062,0.0001043226,14738,3324,0.0005189089,0.0000229663
83.0000,84.0000,15475,0.0000893806,11158,4317,0.0003928610,0.0000298271
84.0000,85.0000,12508,0.0000722438,10086,2422,0.0003551171,0.0000167341
85.0000,86.0000,11738,0.0000677964,8979,2759,0.0003161408,0.0000190625
86.0000,87.0000,7776,0.0000449127,6690,1086,0.0002355476,0.0000075034
87.0000,88.0000,4840,0.0000279549,4390,450,0.0001545671,0.0000031092
88.0000,89.0000,8541,0.0000493312,6939,1602,0.0002443146,0.0000110686
89.0000,90.0000,4114,0.0000237617,3463,651,0.0001219285,0.0000044979
90.0000,91.0000,3664,0.0000211626,3189,475,0.0001122812,0.0000032819
91.0000,92.0000,1374,0.0000079360,1284,90,0.0000452082,0.0000006218
92.0000,93.0000,1587,0.0000091662,1328,259,0.0000467574,0.0000017895
93.0000,94.0000,1538,0.0000088832,1400,138,0.0000492925,0.0000009535
94.0000,95.0000,2858,0.0000165073,2468,390,0.0000868956,0.0000026946
95.0000,96.0000,867,0.0000050076,773,94,0.0000272165,0.0000006495
96.0000,97.0000,473,0.0000027320,457,16,0.0000160905,0.0000001105
97.0000,98.0000,76,0.0000004390,76,0,0.0000026759,0.0000000000
98.0000,99.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
99.0000,100.0000,1036,0.0000059837,942,94,0.0000331668,0.0000006495
