bin_lo,bin_hi,count,fraction,added_count,not_added_count,added_fraction,not_added_fraction
51.0000,52.0000,1331,0.0000076876,1132,199,0.0000398565,0.0000013749
52.0000,53.0000,1015,0.0000058624,837,178,0.0000294699,0.0000012298
53.0000,54.0000,770,0.0000044474,664,106,0.0000233787,0.0000007324
54.0000,55.0000,646,0.0000037312,576,70,0.0000202803,0.0000004836
55.0000,56.0000,524,0.0000030265,466,58,0.0000164074,0.0000004007
56.0000,57.0000,477,0.0000027551,402,75,0.0000141540,0.0000005182
57.0000,58.0000,395,0.0000022814,337,58,0.0000118654,0.0000004007
58.0000,59.0000,263,0.0000015190,233,30,0.0000082037,0.0000002073
59.0000,60.0000,190,0.0000010974,175,15,0.0000061616,0.0000001036
60.0000,61.0000,248,0.0000014324,225,23,0.0000079220,0.0000001589
61.0000,62.0000,161,0.0000009299,141,20,0.0000049645,0.0000001382
62.0000,63.0000,152,0.0000008779,135,17,0.0000047532,0.0000001175
63.0000,64.0000,90,0.0000005198,81,9,0.0000028519,0.0000000622
64.0000,65.0000,87,0.0000005025,77,10,0.0000027111,0.0000000691
65.0000,66.0000,93,0.0000005372,82,11,0.0000028871,0.0000000760
66.0000,67.0000,63,0.0000003639,59,4,0.0000020773,0.0000000276
67.0000,68.0000,57,0.0000003292,54,3,0.0000019013,0.0000000207
68.0000,69.0000,38,0.0000002195,36,2,0.0000012675,0.0000000138
69.0000,70.0000,34,0.0000001964,33,1,0.0000011619,0.0000000069
70.0000,71.0000,25,0.0000001444,23,2,0.0000008098,0.0000000138
71.0000,72.0000,15,0.0000000866,15,0,0.0000005281,0.0000000000
72.0000,73.0000,20,0.0000001155,19,1,0.0000006690,0.0000000069
73.0000,74.0000,19,0.0000001097,16,3,0.0000005633,0.0000000207
74.0000,75.0000,7,0.0000000404,7,0,0.0000002465,0.0000000000
75.0000,76.0000,7,0.0000000404,7,0,0.0000002465,0.0000000000
76.0000,77.0000,11,0.0000000635,11,0,0.0000003873,0.0000000000
77.0000,78.0000,5,0.0000000289,4,1,0.0000001408,0.0000000069
78.0000,79.0000,5,0.0000000289,5,0,0.0000001760,0.0000000000
79.0000,80.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
80.0000,81.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
81.0000,82.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
82.0000,83.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
83.0000,84.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
84.0000,85.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
85.0000,86.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
86.0000,87.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
87.0000,88.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
88.0000,89.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
89.0000,90.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
90.0000,91.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
91.0000,92.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
92.0000,93.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
93.0000,94.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
94.0000,95.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
95.0000,96.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
96.0000,97.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
97.0000,98.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
98.0000,99.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
99.0000,100.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
