bin_lo,bin_hi,count,fraction,added_count,not_added_count,added_fraction,not_added_fraction
38.0000,39.0000,145738,0.0008417083,87081,58657,0.0030660850,0.0004052461
39.0000,40.0000,85441,0.0004934636,54070,31371,0.0019037817,0.0002167342
40.0000,41.0000,136186,0.0007865408,81473,54713,0.0028686297,0.0003779980
41.0000,42.0000,81083,0.0004682940,51089,29994,0.0017988220,0.0002072208
42.0000,43.0000,80537,0.0004651406,49441,31096,0.0017407966,0.0002148343
43.0000,44.0000,50024,0.0002889131,33038,16986,0.0011632539,0.0001173519
44.0000,45.0000,49169,0.0002839750,32490,16679,0.0011439591,0.0001152309
45.0000,46.0000,47202,0.0002726147,30031,17171,0.0010573788,0.0001186300
46.0000,47.0000,33980,0.0001962511,22751,11229,0.0008010530,0.0000775783
47.0000,48.0000,37024,0.0002138317,22571,14453,0.0007947153,0.0000998521
48.0000,49.0000,22768,0.0001314963,17320,5448,0.0006098298,0.0000376388
49.0000,50.0000,1814,0.0000104767,1694,120,0.0000596450,0.0000008290
50.0000,51.0000,43990,0.0002540638,27183,16807,0.0009571019,0.0001161152
51.0000,52.0000,9578,0.0000553176,8053,1525,0.0002835427,0.0000105358
52.0000,53.0000,19051,0.0001100288,12549,6502,0.0004418450,0.0000449206
53.0000,54.0000,11092,0.0000640617,7377,3715,0.0002597410,0.0000256660
54.0000,55.0000,7324,0.0000422997,5614,1710,0.0001976666,0.0000118140
55.0000,56.0000,8334,0.0000481329,6078,2256,0.0002140038,0.0000155861
56.0000,57.0000,6831,0.0000394524,4818,2013,0.0001696397,0.0000139073
57.0000,58.0000,7492,0.0000432700,5264,2228,0.0001853432,0.0000153927
58.0000,59.0000,5376,0.0000310490,3607,1769,0.0001270009,0.0000122216
59.0000,60.0000,1873,0.0000108175,1618,255,0.0000569691,0.0000017617
60.0000,61.0000,5229,0.0000302000,3771,1458,0.0001327753,0.0000100729
61.0000,62.0000,3885,0.0000224378,2765,1120,0.0000973545,0.0000077378
62.0000,63.0000,2438,0.0000140806,1830,608,0.0000644335,0.0000042005
63.0000,64.0000,1806,0.0000104305,1390,416,0.0000489413,0.0000028740
64.0000,65.0000,2413,0.0000139363,1735,678,0.0000610886,0.0000046841
65.0000,66.0000,1112,0.0000064223,1012,100,0.0000356321,0.0000006909
66.0000,67.0000,2428,0.0000140229,1760,668,0.0000619689,0.0000046150
67.0000,68.0000,196,0.0000011320,190,6,0.0000066898,0.0000000415
68.0000,69.0000,1125,0.0000064974,961,164,0.0000338364,0.0000011330
69.0000,70.0000,778,0.0000044933,532,246,0.0000187315,0.0000016996
70.0000,71.0000,787,0.0000045453,650,137,0.0000228862,0.0000009465
71.0000,72.0000,601,0.0000034711,480,121,0.0000169006,0.0000008360
72.0000,73.0000,437,0.0000025239,362,75,0.0000127459,0.0000005182
73.0000,74.0000,541,0.0000031245,468,73,0.0000164781,0.0000005043
74.0000,75.0000,52,0.0000003003,50,2,0.0000017605,0.0000000138
75.0000,76.0000,541,0.0000031245,435,106,0.0000153162,0.0000007323
76.0000,77.0000,386,0.0000022293,311,75,0.0000109502,0.0000005182
77.0000,78.0000,144,0.0000008317,122,22,0.0000042956,0.0000001520
78.0000,79.0000,238,0.0000013746,199,39,0.0000070067,0.0000002694
79.0000,80.0000,28,0.0000001617,27,1,0.0000009507,0.0000000069
80.0000,81.0000,196,0.0000011320,137,59,0.0000048237,0.0000004076
81.0000,82.0000,107,0.0000006180,90,17,0.0000031689,0.0000001174
82.0000,83.0000,36,0.0000002079,36,0,0.0000012675,0.0000000000
83.0000,84.0000,99,0.0000005718,83,16,0.0000029224,0.0000001105
84.0000,85.0000,79,0.0000004563,68,11,0.0000023943,0.0000000760
85.0000,86.0000,54,0.0000003119,54,0,0.0000019013,0.0000000000
86.0000,87.0000,41,0.0000002368,41,0,0.0000014436,0.0000000000
87.0000,88.0000,17,0.0000000982,17,0,0.0000005986,0.0000000000
88.0000,89.0000,43,0.0000002483,43,0,0.0000015140,0.0000000000
89.0000,90.0000,3,0.0000000173,3,0,0.0000001056,0.0000000000
90.0000,91.0000,35,0.0000002021,33,2,0.0000011619,0.0000000138
91.0000,92.0000,25,0.0000001444,25,0,0.0000008802,0.0000000000
92.0000,93.0000,11,0.0000000635,11,0,0.0000003873,0.0000000000
93.0000,94.0000,7,0.0000000404,7,0,0.0000002465,0.0000000000
94.0000,95.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
95.0000,96.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
96.0000,97.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
97.0000,98.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
98.0000,99.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
99.0000,100.0000,27,0.0000001559,23,4,0.0000008098,0.0000000276
