bin_lo,bin_hi,count,fraction,added_count,not_added_count,added_fraction,not_added_fraction
46.0000,47.0000,235610,0.0013607631,130429,105181,0.0045923497,0.0007266685
47.0000,48.0000,207771,0.0011999792,114236,93535,0.0040222010,0.0006462093
48.0000,49.0000,244410,0.0014115874,144750,99660,0.0050965860,0.0006885253
49.0000,50.0000,5474,0.0000316150,4912,562,0.0001729494,0.0000038827
50.0000,51.0000,324000,0.0018712586,171227,152773,0.0060288300,0.0010554694
51.0000,52.0000,115766,0.0006686053,79703,36063,0.0028063088,0.0002491500
52.0000,53.0000,126682,0.0007316505,73114,53568,0.0025743129,0.0003700875
53.0000,54.0000,73813,0.0004263062,48231,25582,0.0016981930,0.0001767395
54.0000,55.0000,81193,0.0004689293,52205,28988,0.0018381159,0.0002002706
55.0000,56.0000,84839,0.0004899867,51173,33666,0.0018017796,0.0002325897
56.0000,57.0000,52352,0.0003023584,35885,16467,0.0012634956,0.0001137663
57.0000,58.0000,55491,0.0003204877,35032,20459,0.0012334618,0.0001413460
58.0000,59.0000,37165,0.0002146461,26496,10669,0.0009329129,0.0000737094
59.0000,60.0000,23171,0.0001338239,16659,6512,0.0005865563,0.0000449897
60.0000,61.0000,35738,0.0002064044,25693,10045,0.0009046396,0.0000693983
61.0000,62.0000,31322,0.0001808999,18816,12506,0.0006625034,0.0000864007
62.0000,63.0000,20222,0.0001167919,15913,4309,0.0005602900,0.0000297698
63.0000,64.0000,16064,0.0000927775,10722,5342,0.0003775171,0.0000369065
64.0000,65.0000,11565,0.0000667935,8023,3542,0.0002824864,0.0000244708
65.0000,66.0000,11304,0.0000652861,9081,2223,0.0003197382,0.0000153581
66.0000,67.0000,16615,0.0000959598,11258,5357,0.0003963894,0.0000370101
67.0000,68.0000,1876,0.0000108348,1736,140,0.0000611238,0.0000009672
68.0000,69.0000,8862,0.0000511824,6586,2276,0.0002318903,0.0000157243
69.0000,70.0000,2430,0.0000140344,2038,392,0.0000717571,0.0000027082
70.0000,71.0000,5601,0.0000323485,4571,1030,0.0001609430,0.0000071160
71.0000,72.0000,2060,0.0000118975,1391,669,0.0000489765,0.0000046219
72.0000,73.0000,4646,0.0000268329,3305,1341,0.0001163676,0.0000092646
73.0000,74.0000,2516,0.0000145311,1968,548,0.0000692924,0.0000037860
74.0000,75.0000,530,0.0000030610,482,48,0.0000169710,0.0000003316
75.0000,76.0000,1592,0.0000091946,1368,224,0.0000481667,0.0000015476
76.0000,77.0000,1576,0.0000091022,1348,228,0.0000474625,0.0000015752
77.0000,78.0000,1155,0.0000066707,964,191,0.0000339420,0.0000013196
78.0000,79.0000,999,0.0000057697,746,253,0.0000262663,0.0000017479
79.0000,80.0000,132,0.0000007624,129,3,0.0000045420,0.0000000207
80.0000,81.0000,368,0.0000021254,306,62,0.0000107741,0.0000004283
81.0000,82.0000,232,0.0000013399,207,25,0.0000072884,0.0000001727
82.0000,83.0000,489,0.0000028242,450,39,0.0000158443,0.0000002694
83.0000,84.0000,214,0.0000012360,188,26,0.0000066194,0.0000001796
84.0000,85.0000,236,0.0000013630,215,21,0.0000075701,0.0000001451
85.0000,86.0000,94,0.0000005429,78,16,0.0000027463,0.0000001105
86.0000,87.0000,18,0.0000001040,16,2,0.0000005634,0.0000000138
87.0000,88.0000,21,0.0000001213,21,0,0.0000007394,0.0000000000
88.0000,89.0000,166,0.0000009587,149,17,0.0000052462,0.0000001174
89.0000,90.0000,43,0.0000002483,41,2,0.0000014436,0.0000000138
90.0000,91.0000,4,0.0000000231,4,0,0.0000001408,0.0000000000
91.0000,92.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
92.0000,93.0000,4,0.0000000231,4,0,0.0000001408,0.0000000000
93.0000,94.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
94.0000,95.0000,40,0.0000002310,35,5,0.0000012323,0.0000000345
95.0000,96.0000,1,0.0000000058,1,0,0.0000000352,0.0000000000
96.0000,97.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
97.0000,98.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
98.0000,99.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
99.0000,100.0000,2,0.0000000116,2,0,0.0000000704,0.0000000000
