bin_lo,bin_hi,count,fraction,added_count,not_added_count,added_fraction,not_added_fraction
45.0000,46.0000,24315,0.0003989269,10441,13874,0.0007360818,0.0002966656
46.0000,47.0000,17541,0.0002877885,7936,9605,0.0005594814,0.0002053823
47.0000,48.0000,15516,0.0002545651,6887,8629,0.0004855278,0.0001845126
48.0000,49.0000,17220,0.0002825219,7786,9434,0.0005489065,0.0002017258
49.0000,50.0000,477,0.0000078260,377,100,0.0000265782,0.0000021383
50.0000,51.0000,20730,0.0003401092,9169,11561,0.0006464069,0.0002472071
51.0000,52.0000,8885,0.0001457728,4526,4359,0.0003190792,0.0000932078
52.0000,53.0000,9404,0.0001542878,4508,4896,0.0003178102,0.0001046904
53.0000,54.0000,6214,0.0001019507,3184,3030,0.0002244693,0.0000647900
54.0000,55.0000,5254,0.0000862004,2813,2441,0.0001983142,0.0000521955
55.0000,56.0000,5187,0.0000851011,2651,2536,0.0001868933,0.0000542269
56.0000,57.0000,4130,0.0000677593,2133,1997,0.0001503747,0.0000427015
57.0000,58.0000,4023,0.0000660038,2228,1795,0.0001570721,0.0000383822
58.0000,59.0000,3036,0.0000498105,1726,1310,0.0001216816,0.0000280115
59.0000,60.0000,1808,0.0000296632,1059,749,0.0000746586,0.0000160158
60.0000,61.0000,3087,0.0000506472,1761,1326,0.0001241490,0.0000283537
61.0000,62.0000,1856,0.0000304507,1159,697,0.0000817085,0.0000149038
62.0000,63.0000,1646,0.0000270053,937,709,0.0000660577,0.0000151604
63.0000,64.0000,1117,0.0000183262,696,421,0.0000490674,0.0000090022
64.0000,65.0000,1113,0.0000182606,735,378,0.0000518169,0.0000080827
65.0000,66.0000,1095,0.0000179652,694,401,0.0000489264,0.0000085745
66.0000,67.0000,1021,0.0000167512,673,348,0.0000474459,0.0000074412
67.0000,68.0000,388,0.0000063658,221,167,0.0000155803,0.0000035709
68.0000,69.0000,631,0.0000103526,438,193,0.0000308786,0.0000041269
69.0000,70.0000,355,0.0000058243,229,126,0.0000161443,0.0000026942
70.0000,71.0000,394,0.0000064642,290,104,0.0000204448,0.0000022238
71.0000,72.0000,197,0.0000032321,129,68,0.0000090944,0.0000014540
72.0000,73.0000,302,0.0000049548,214,88,0.0000150868,0.0000018817
73.0000,74.0000,224,0.0000036751,173,51,0.0000121964,0.0000010905
74.0000,75.0000,80,0.0000013125,56,24,0.0000039480,0.0000005132
75.0000,76.0000,191,0.0000031337,143,48,0.0000100814,0.0000010264
76.0000,77.0000,109,0.0000017883,78,31,0.0000054989,0.0000006629
77.0000,78.0000,79,0.0000012961,70,9,0.0000049349,0.0000001924
78.0000,79.0000,49,0.0000008039,44,5,0.0000031020,0.0000001069
79.0000,80.0000,23,0.0000003774,21,2,0.0000014805,0.0000000428
80.0000,81.0000,81,0.0000013289,69,12,0.0000048644,0.0000002566
81.0000,82.0000,30,0.0000004922,27,3,0.0000019035,0.0000000641
82.0000,83.0000,22,0.0000003609,20,2,0.0000014100,0.0000000428
83.0000,84.0000,10,0.0000001641,8,2,0.0000005640,0.0000000428
84.0000,85.0000,19,0.0000003117,16,3,0.0000011280,0.0000000641
85.0000,86.0000,18,0.0000002953,18,0,0.0000012690,0.0000000000
86.0000,87.0000,8,0.0000001313,8,0,0.0000005640,0.0000000000
87.0000,88.0000,3,0.0000000492,3,0,0.0000002115,0.0000000000
88.0000,89.0000,25,0.0000004102,25,0,0.0000017625,0.0000000000
89.0000,90.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
90.0000,91.0000,2,0.0000000328,2,0,0.0000001410,0.0000000000
91.0000,92.0000,2,0.0000000328,2,0,0.0000001410,0.0000000000
92.0000,93.0000,5,0.0000000820,5,0,0.0000003525,0.0000000000
93.0000,94.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
94.0000,95.0000,1,0.0000000164,1,0,0.0000000705,0.0000000000
95.0000,96.0000,1,0.0000000164,1,0,0.0000000705,0.0000000000
96.0000,97.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
97.0000,98.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
98.0000,99.0000,0,0.0000000000,0,0,0.0000000000,0.0000000000
99.0000,100.0000,1,0.0000000164,1,0,0.0000000705,0.0000000000
